Cat,Length,FSPEC,DI I010/010 SAC,DI I010/010 SIC,DI I010/000 Message Type,DI I010/020 TRD Type,DI I010/020 TRD DCR,DI I010/020 TRD CHN,DI I010/020 TRD GBS,DI I010/020 TRD CRT,DI I010/140 Time of Day,ADD ON time at recorder,ADD ON delta(t),DI I010/041 Lat,DI I010/041 Lon,DI I010/040 Rho,DI I010/040 Theta,DI I010/042 X,DI I010/042 Y,DI I010/200 V_rho,DI I010/200 V_theta,DI I010/202 V_x,DI I010/202 V_y,DI I010/161 Track No.,DI I010/170 Track Status,DI I010/060 ModeA,DI I010/220 Target Address,DI I010/245 Target ID,DI I010/250 Mode S MB Data,DI I010/300 Vehicle FID,DI I010/090 Fight Level,DI I010/091 Measured Height,DI I010/270 T. Size ,DI I010/270 T. Orientation,DI I010/270 T. Width,DI I010/550 System Status NOGO,DI I010/550 System Status OVL,DI I010/550 System Status TSV,DI I010/550 System Status DIV,DI I010/550 System Status TTF,DI I010/310 PreProgrammed Message,DI I010/550 Standard Deviation of Position sigmaX,DI I010/550 Standard Deviation of Position sigmaY,DI I010/550 Standard Deviation of Position covariXY,DI I010/280 Presence,DI I010/131 Amplitude of Primary Plot,DI I010/210 Calculated Acceleration,SP Special Purpose Field,RE Reserved Expansion Field
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29019.0,29019.0,0.0,,,1100.0,-55.0579833984375,-898,636,16.0,-61.4959716796875,-6,3,2768,5,,,,,,,,67,-121,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29019.0,29019.0,0.0,,,1319.0,-51.8170166015625,-1031,822,18.0,157.8570556640625,3,-8,2773,5,,,,,,,,31,-195,36,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29019.0,29019.0,0.0,,,1084.0,-51.339111328125,-842,683,107.0,111.8133544921875,45,-18,2772,5,,,,,,,,67,227,54,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,29019.0,29019.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29020.0,29020.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29020.0,29020.0,0.0,,,1100.0,-55.0469970703125,-897,636,2.0,20.4840087890625,0,1,2768,5,,,,,,,,67,42,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29020.0,29020.0,0.0,,,1315.0,-51.943359375,-1030,818,29.0,161.2078857421875,4,-13,2773,5,,,,,,,,31,-189,24,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29020.0,29020.0,0.0,,,1075.0,-51.1138916015625,-832,680,95.0,106.2542724609375,41,-12,2772,5,,,,,,,,73,216,50,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29021.0,29021.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29021.0,29021.0,0.0,,,1101.0,-55.01953125,-898,637,13.0,-37.694091796875,-4,5,2768,5,,,,,,,,73,-71,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29021.0,29021.0,0.0,,,1311.0,-52.086181640625,-1028,812,40.0,161.1749267578125,6,-17,2773,5,,,,,,,,31,-189,32,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29021.0,29021.0,0.0,,,1065.0,-50.9161376953125,-822,677,93.0,108.797607421875,40,-14,2772,5,,,,,,,,67,222,56,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29022.0,29022.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29022.0,29022.0,0.0,,,1103.0,-55.04150390625,-900,638,16.0,-65.9564208984375,-6,3,2768,5,,,,,,,,85,-127,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29022.0,29022.0,0.0,,,1305.0,-52.2564697265625,-1026,805,56.0,161.3067626953125,8,-24,2773,5,,,,,,,,25,-189,32,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29022.0,29022.0,0.0,,,1052.0,-50.7183837890625,-809,671,117.0,113.1097412109375,49,-21,2772,5,,,,,,,,67,227,58,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29023.0,29023.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29023.0,29023.0,0.0,,,1105.0,-55.052490234375,-902,639,16.0,-60.18310546875,-6,4,2768,5,,,,,,,,73,-116,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29023.0,29023.0,0.0,,,1300.0,-52.415771484375,-1025,800,50.0,165.1849365234375,6,-22,2773,5,,,,,,,,31,-178,32,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29023.0,29023.0,0.0,,,1041.0,-50.460205078125,-798,668,105.0,106.611328125,45,-14,2772,5,,,,,,,,73,216,54,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29024.0,29024.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29024.0,29024.0,0.0,,,1109.0,-54.9591064453125,-904,643,36.0,-32.7337646484375,-9,14,2768,5,,,,,,,,67,-60,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29024.0,29024.0,0.0,,,1298.0,-52.4871826171875,-1024,797,33.0,158.258056640625,5,-14,2773,5,,,,,,,,31,-195,32,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29024.0,29024.0,0.0,,,1029.0,-50.2679443359375,-787,663,107.0,113.0218505859375,45,-19,2772,5,,,,,,,,73,227,54,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,29024.0,29024.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29025.0,29025.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29025.0,29025.0,0.0,,,1112.0,-54.8876953125,-906,646,31.0,-33.4149169921875,-8,12,2768,5,,,,,,,,67,-65,40,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29025.0,29025.0,0.0,,,1293.0,-52.6300048828125,-1022,792,49.0,163.10302734375,6,-21,2773,5,,,,,,,,37,-183,36,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29025.0,29025.0,0.0,,,1019.0,-50.0372314453125,-777,660,96.0,107.677001953125,41,-13,2772,5,,,,,,,,67,216,54,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29026.0,29026.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29026.0,29026.0,0.0,,,1288.0,-52.734375,-1020,787,46.0,154.5172119140625,9,-19,2773,5,,,,,,,,31,-200,36,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29026.0,29026.0,0.0,,,1007.0,-49.7625732421875,-765,656,113.0,108.2647705078125,48,-16,2772,5,,,,,,,,67,222,52,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29026.0,29026.0,0.0,,,1117.0,-54.8272705078125,-909,650,43.0,-40.045166015625,-12,15,2768,5,,,,,,,,73,-76,44,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29027.0,29027.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29027.0,29027.0,0.0,,,1284.0,-52.88818359375,-1018,781,51.0,163.7457275390625,6,-22,2773,5,,,,,,,,31,-183,36,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29027.0,29027.0,0.0,,,1122.0,-54.7723388671875,-912,653,45.0,-42.69287109375,-14,15,2768,5,,,,,,,,73,-82,42,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29027.0,29027.0,0.0,,,998.0,-49.4989013671875,-754,653,96.0,105.6719970703125,42,-12,2772,5,,,,,,,,73,216,52,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29028.0,29028.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29028.0,29028.0,0.0,,,1280.0,-53.031005859375,-1017,776,46.0,164.8114013671875,5,-20,2773,5,,,,,,,,31,-178,32,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29028.0,29028.0,0.0,,,1129.0,-54.66796875,-917,659,63.0,-38.924560546875,-18,22,2768,5,,,,,,,,73,-76,52,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29028.0,29028.0,0.0,,,984.0,-49.2462158203125,-741,647,123.0,112.25830078125,51,-21,2772,5,,,,,,,,73,227,52,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29029.0,29029.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29029.0,29029.0,0.0,,,1277.0,-53.316650390625,-1019,769,61.0,-169.749755859375,-5,-27,2773,5,,,,,,,,31,177,36,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29029.0,29029.0,0.0,,,973.0,-48.9825439453125,-729,643,111.0,110.0775146484375,47,-17,2772,5,,,,,,,,73,222,50,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29029.0,29029.0,0.0,,,1135.0,-54.60205078125,-921,663,50.0,-41.044921875,-15,17,2768,5,,,,,,,,73,-76,48,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,29029.0,29029.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29030.0,29030.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29030.0,29030.0,0.0,,,1275.0,-53.5418701171875,-1020,764,46.0,-163.7127685546875,-6,-20,2773,5,,,,,,,,31,188,36,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29030.0,29030.0,0.0,,,1142.0,-54.4317626953125,-924,670,68.0,-29.6356201171875,-15,27,2768,5,,,,,,,,67,-54,50,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29030.0,29030.0,0.0,,,959.0,-48.71337890625,-717,638,123.0,112.291259765625,51,-21,2772,5,,,,,,,,73,227,44,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29031.0,29031.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29031.0,29031.0,0.0,,,1275.0,-53.7066650390625,-1022,761,34.0,-149.04052734375,-8,-13,2773,5,,,,,,,,37,216,36,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29031.0,29031.0,0.0,,,1148.0,-54.393310546875,-929,675,58.0,-46.241455078125,-19,18,2768,5,,,,,,,,79,-88,50,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29031.0,29031.0,0.0,,,946.0,-48.4716796875,-704,632,120.0,114.0875244140625,49,-22,2772,5,,,,,,,,73,233,40,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29032.0,29032.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29032.0,29032.0,0.0,,,1275.0,-53.8494873046875,-1024,759,29.0,-142.6849365234375,-8,-11,2773,5,,,,,,,,25,227,20,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29032.0,29032.0,0.0,,,1157.0,-54.2779541015625,-935,681,73.0,-38.6114501953125,-21,26,2768,5,,,,,,,,73,-71,46,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29032.0,29032.0,0.0,,,936.0,-48.22998046875,-694,628,101.0,111.258544921875,43,-17,2772,5,,,,,,,,73,227,46,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29033.0,29033.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29033.0,29033.0,0.0,,,1276.0,-53.975830078125,-1027,757,27.0,-128.2598876953125,-10,-8,2773,5,,,,,,,,25,-251,32,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29033.0,29033.0,0.0,,,923.0,-47.8839111328125,-681,624,119.0,108.1549072265625,51,-17,2772,5,,,,,,,,73,222,48,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29033.0,29033.0,0.0,,,1164.0,-54.129638671875,-938,688,67.0,-31.5032958984375,-16,26,2768,5,,,,,,,,73,-60,46,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29034.0,29034.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29034.0,29034.0,0.0,,,1280.0,-54.1131591796875,-1032,757,41.0,-95.361328125,-18,-2,2773,5,,,,,,,,19,-189,20,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29034.0,29034.0,0.0,,,1171.0,-53.9923095703125,-943,695,73.0,-34.4970703125,-19,27,2768,5,,,,,,,,73,-65,62,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29034.0,29034.0,0.0,,,913.0,-47.548828125,-669,621,106.0,106.4520263671875,46,-14,2772,5,,,,,,,,73,216,48,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,29034.0,29034.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29035.0,29035.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29035.0,29035.0,0.0,,,1279.0,-54.173583984375,-1032,756,13.0,-142.8936767578125,-4,-5,2773,5,,,,,,,,19,227,16,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29035.0,29035.0,0.0,,,1180.0,-53.9703369140625,-949,700,73.0,-49.39453125,-25,22,2768,5,,,,,,,,79,-93,54,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29035.0,29035.0,0.0,,,900.0,-47.274169921875,-657,615,114.0,112.6043701171875,48,-20,2772,5,,,,,,,,73,227,44,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29036.0,29036.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29036.0,29036.0,0.0,,,1285.0,-54.228515625,-1037,758,42.0,-70.1312255859375,-18,7,2773,5,,,,,,,,31,-138,28,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29036.0,29036.0,0.0,,,1187.0,-53.8494873046875,-954,707,71.0,-36.4691162109375,-19,26,2768,5,,,,,,,,67,-71,58,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29036.0,29036.0,0.0,,,888.0,-46.9500732421875,-645,611,118.0,110.8795166015625,50,-19,2772,5,,,,,,,,73,227,46,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29037.0,29037.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29037.0,29037.0,0.0,,,1290.0,-54.3328857421875,-1043,759,52.0,-77.01416015625,-23,5,2773,5,,,,,,,,25,-150,24,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29037.0,29037.0,0.0,,,1195.0,-53.778076171875,-959,713,70.0,-42.56103515625,-21,23,2768,5,,,,,,,,61,-82,62,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29037.0,29037.0,0.0,,,876.0,-46.5985107421875,-632,606,118.0,109.44580078125,50,-18,2772,5,,,,,,,,73,222,48,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29038.0,29038.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29038.0,29038.0,0.0,,,1294.0,-54.4317626953125,-1047,759,38.0,-85.75927734375,-17,1,2773,5,,,,,,,,25,-166,24,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29038.0,29038.0,0.0,,,1202.0,-53.6407470703125,-963,719,67.0,-32.32177734375,-16,26,2768,5,,,,,,,,67,-60,56,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29038.0,29038.0,0.0,,,864.0,-46.219482421875,-620,602,117.0,108.4735107421875,50,-17,2772,5,,,,,,,,73,222,48,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29039.0,29039.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29039.0,29039.0,0.0,,,1298.0,-54.459228515625,-1051,761,36.0,-64.412841796875,-15,7,2773,5,,,,,,,,31,-127,32,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29039.0,29039.0,0.0,,,1211.0,-53.492431640625,-968,727,82.0,-34.2333984375,-21,31,2768,5,,,,,,,,67,-65,56,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29039.0,29039.0,0.0,,,851.0,-45.966796875,-608,596,119.0,116.9439697265625,48,-25,2772,5,,,,,,,,73,239,46,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,29039.0,29039.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29040.0,29040.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29040.0,29040.0,0.0,,,1302.0,-54.4647216796875,-1054,764,36.0,-58.95263671875,-14,9,2773,5,,,,,,,,25,-116,20,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29040.0,29040.0,0.0,,,1218.0,-53.5748291015625,-975,729,63.0,-64.127197265625,-25,13,2768,5,,,,,,,,67,-127,52,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29040.0,29040.0,0.0,,,840.0,-45.5438232421875,-596,593,110.0,104.9908447265625,48,-13,2772,5,,,,,,,,73,210,56,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29041.0,29041.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29041.0,29041.0,0.0,,,1304.0,-54.3109130859375,-1054,768,36.0,-3.9990234375,-1,16,2773,5,,,,,,,,19,-3,12,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29041.0,29041.0,0.0,,,1226.0,-53.63525390625,-983,734,75.0,-61.138916015625,-29,16,2768,5,,,,,,,,67,-121,56,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29041.0,29041.0,0.0,,,829.0,-45.17578125,-584,588,113.0,110.269775390625,48,-18,2772,5,,,,,,,,73,222,50,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29042.0,29042.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29042.0,29042.0,0.0,,,1312.0,-54.6295166015625,-1065,767,86.0,-95.6964111328125,-39,-4,2773,5,,,,,,,,19,-189,12,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29042.0,29042.0,0.0,,,1234.0,-53.6572265625,-989,738,66.0,-57.8485107421875,-25,16,2768,5,,,,,,,,67,-110,60,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29042.0,29042.0,0.0,,,815.0,-44.8406982421875,-571,582,126.0,114.906005859375,51,-24,2772,5,,,,,,,,73,233,48,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29043.0,29043.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29043.0,29043.0,0.0,,,1317.0,-54.6624755859375,-1069,769,46.0,-63.8031005859375,-18,9,2773,5,,,,,,,,25,-121,28,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29043.0,29043.0,0.0,,,1242.0,-53.7506103515625,-997,741,76.0,-66.1322021484375,-31,14,2768,5,,,,,,,,67,-127,54,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29043.0,29043.0,0.0,,,803.0,-44.40673828125,-558,577,121.0,109.3853759765625,51,-18,2772,5,,,,,,,,67,222,42,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29044.0,29044.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29044.0,29044.0,0.0,,,1251.0,-53.8385009765625,-1005,745,78.0,-66.1212158203125,-32,14,2768,5,,,,,,,,67,-127,62,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29044.0,29044.0,0.0,,,1327.0,-54.8382568359375,-1080,771,90.0,-78.453369140625,-40,8,2773,5,,,,,,,,25,-155,16,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29044.0,29044.0,0.0,,,790.0,-43.96728515625,-544,572,126.0,110.6982421875,53,-20,2772,5,,,,,,,,73,222,44,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,29044.0,29044.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29045.0,29045.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29045.0,29045.0,0.0,,,1334.0,-54.8492431640625,-1086,775,69.0,-57.974853515625,-26,17,2773,5,,,,,,,,25,-110,28,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29045.0,29045.0,0.0,,,1257.0,-53.8824462890625,-1011,748,63.0,-62.127685546875,-25,13,2768,5,,,,,,,,73,-121,58,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29045.0,29045.0,0.0,,,779.0,-43.6102294921875,-533,568,109.0,112.5384521484375,46,-19,2772,5,,,,,,,,67,227,48,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29046.0,29046.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29046.0,29046.0,0.0,,,1343.0,-54.9481201171875,-1094,778,74.0,-70.5377197265625,-31,11,2773,5,,,,,,,,25,-138,24,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29046.0,29046.0,0.0,,,1266.0,-53.9373779296875,-1018,752,71.0,-63.017578125,-29,15,2768,5,,,,,,,,67,-121,50,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29046.0,29046.0,0.0,,,767.0,-43.2147216796875,-521,563,114.0,112.25830078125,48,-20,2772,5,,,,,,,,73,227,50,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29047.0,29047.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29047.0,29047.0,0.0,,,1350.0,-54.9755859375,-1101,782,68.0,-60.6170654296875,-27,15,2773,5,,,,,,,,31,-116,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29047.0,29047.0,0.0,,,1273.0,-54.063720703125,-1026,754,70.0,-72.9217529296875,-30,9,2768,5,,,,,,,,67,-144,58,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29047.0,29047.0,0.0,,,755.0,-42.7203369140625,-508,558,121.0,109.2315673828125,52,-18,2772,5,,,,,,,,73,222,54,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29048.0,29048.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29048.0,29048.0,0.0,,,1358.0,-55.04150390625,-1108,786,73.0,-65.76416015625,-30,14,2773,5,,,,,,,,19,-127,16,,,,,,,,,,,,,,
